2024-04-09 11:01:42.812212: [training]
2024-04-09 11:03:13.213083: iter: [1/300], train_loss: 11.515466, valid_loss: 0.667265, best_valid_loss: 0.667265, lr: 0.00100
2024-04-09 12:08:55.848786: iter: [49/300], train_loss: 1.796945, valid_loss: 0.205648, best_valid_loss: 0.204619, lr: 0.00100
2024-04-09 12:10:12.494760: iter: [50/300], train_loss: 1.792129, valid_loss: 0.206143, best_valid_loss: 0.204619, lr: 0.00100
2024-04-09 12:11:29.568073: iter: [51/300], train_loss: 1.877813, valid_loss: 0.207528, best_valid_loss: 0.204619, lr: 0.00100
2024-04-09 12:12:47.472012: iter: [52/300], train_loss: 1.770452, valid_loss: 0.204291, best_valid_loss: 0.204291, lr: 0.00100
2024-04-09 12:14:04.550315: iter: [53/300], train_loss: 1.856462, valid_loss: 0.230426, best_valid_loss: 0.204291, lr: 0.00100
2024-04-09 12:15:21.731706: iter: [54/300], train_loss: 1.809653, valid_loss: 0.255736, best_valid_loss: 0.204291, lr: 0.00100
2024-04-09 12:16:39.414487: iter: [55/300], train_loss: 1.838677, valid_loss: 0.204288, best_valid_loss: 0.204288, lr: 0.00100
2024-04-09 12:17:56.128539: iter: [56/300], train_loss: 1.907787, valid_loss: 0.215659, best_valid_loss: 0.204288, lr: 0.00100
2024-04-09 12:19:12.718482: iter: [57/300], train_loss: 1.778159, valid_loss: 0.212310, best_valid_loss: 0.204288, lr: 0.00100
2024-04-09 12:20:29.141653: iter: [58/300], train_loss: 1.768274, valid_loss: 0.205211, best_valid_loss: 0.204288, lr: 0.00100
2024-04-09 12:21:45.573125: iter: [59/300], train_loss: 1.826516, valid_loss: 0.205312, best_valid_loss: 0.204288, lr: 0.00100
2024-04-09 12:23:02.172174: iter: [60/300], train_loss: 1.834827, valid_loss: 0.233892, best_valid_loss: 0.204288, lr: 0.00100
2024-04-09 12:24:18.743847: iter: [61/300], train_loss: 1.785853, valid_loss: 0.206387, best_valid_loss: 0.204288, lr: 0.00100
2024-04-09 12:25:35.785404: iter: [62/300], train_loss: 1.783388, valid_loss: 0.206461, best_valid_loss: 0.204288, lr: 0.00100
2024-04-09 12:26:52.830268: iter: [63/300], train_loss: 1.767142, valid_loss: 0.205773, best_valid_loss: 0.204288, lr: 0.00100
2024-04-09 12:28:10.006083: iter: [64/300], train_loss: 1.752018, valid_loss: 0.214578, best_valid_loss: 0.204288, lr: 0.00100
2024-04-09 12:29:27.516754: iter: [65/300], train_loss: 1.824813, valid_loss: 0.201982, best_valid_loss: 0.201982, lr: 0.00100
2024-04-09 12:30:44.697532: iter: [66/300], train_loss: 1.738039, valid_loss: 0.200300, best_valid_loss: 0.200300, lr: 0.00100
2024-04-09 12:32:01.498869: iter: [67/300], train_loss: 1.742346, valid_loss: 0.239392, best_valid_loss: 0.200300, lr: 0.00100
2024-04-09 12:33:20.642158: iter: [68/300], train_loss: 1.814597, valid_loss: 0.197386, best_valid_loss: 0.197386, lr: 0.00100
2024-04-09 12:34:46.928784: iter: [69/300], train_loss: 1.737248, valid_loss: 0.264878, best_valid_loss: 0.197386, lr: 0.00100
2024-04-09 12:36:14.232736: iter: [70/300], train_loss: 1.729771, valid_loss: 0.220173, best_valid_loss: 0.197386, lr: 0.00100
2024-04-09 12:37:41.196106: iter: [71/300], train_loss: 1.794166, valid_loss: 0.201529, best_valid_loss: 0.197386, lr: 0.00100
2024-04-09 12:39:09.313183: iter: [72/300], train_loss: 1.718250, valid_loss: 0.214476, best_valid_loss: 0.197386, lr: 0.00100
2024-04-09 12:40:36.904215: iter: [73/300], train_loss: 1.735196, valid_loss: 0.212088, best_valid_loss: 0.197386, lr: 0.00100
2024-04-09 12:42:04.788474: iter: [74/300], train_loss: 1.723327, valid_loss: 0.200051, best_valid_loss: 0.197386, lr: 0.00100
2024-04-09 12:43:31.580014: iter: [75/300], train_loss: 1.748012, valid_loss: 0.228937, best_valid_loss: 0.197386, lr: 0.00100
2024-04-09 12:44:58.596229: iter: [76/300], train_loss: 1.732356, valid_loss: 0.204527, best_valid_loss: 0.197386, lr: 0.00100
2024-04-09 12:46:26.442916: iter: [77/300], train_loss: 1.737297, valid_loss: 0.208167, best_valid_loss: 0.197386, lr: 0.00100
2024-04-09 12:47:53.457390: iter: [78/300], train_loss: 1.773386, valid_loss: 0.231230, best_valid_loss: 0.197386, lr: 0.00100
2024-04-09 12:49:20.204719: iter: [79/300], train_loss: 1.742638, valid_loss: 0.201675, best_valid_loss: 0.197386, lr: 0.00100
2024-04-09 12:50:45.900332: iter: [80/300], train_loss: 1.849145, valid_loss: 0.204267, best_valid_loss: 0.197386, lr: 0.00100
2024-04-09 12:52:13.717995: iter: [81/300], train_loss: 1.784942, valid_loss: 0.212202, best_valid_loss: 0.197386, lr: 0.00100
2024-04-09 12:53:39.773707: iter: [82/300], train_loss: 1.714791, valid_loss: 0.209192, best_valid_loss: 0.197386, lr: 0.00100
2024-04-09 12:55:07.457798: iter: [83/300], train_loss: 1.754702, valid_loss: 0.233272, best_valid_loss: 0.197386, lr: 0.00100
2024-04-09 12:56:34.005604: iter: [84/300], train_loss: 1.723770, valid_loss: 0.207672, best_valid_loss: 0.197386, lr: 0.00100
2024-04-09 12:57:58.707611: iter: [85/300], train_loss: 1.772505, valid_loss: 0.206420, best_valid_loss: 0.197386, lr: 0.00100
2024-04-09 12:59:23.224432: iter: [86/300], train_loss: 1.697782, valid_loss: 0.199635, best_valid_loss: 0.197386, lr: 0.00100
2024-04-09 13:00:49.455609: iter: [87/300], train_loss: 1.747391, valid_loss: 0.229887, best_valid_loss: 0.197386, lr: 0.00100
2024-04-09 13:02:14.418898: iter: [88/300], train_loss: 1.740448, valid_loss: 0.198837, best_valid_loss: 0.197386, lr: 0.00100
2024-04-09 13:03:39.575250: iter: [89/300], train_loss: 1.702970, valid_loss: 0.202482, best_valid_loss: 0.197386, lr: 0.00100
2024-04-09 13:05:04.559890: iter: [90/300], train_loss: 1.759688, valid_loss: 0.210918, best_valid_loss: 0.197386, lr: 0.00100
2024-04-09 13:06:28.427764: iter: [91/300], train_loss: 1.709537, valid_loss: 0.249314, best_valid_loss: 0.197386, lr: 0.00100
2024-04-09 13:07:52.830701: iter: [92/300], train_loss: 1.765995, valid_loss: 0.209762, best_valid_loss: 0.197386, lr: 0.00100
2024-04-09 13:09:15.732526: iter: [93/300], train_loss: 1.709645, valid_loss: 0.197944, best_valid_loss: 0.197386, lr: 0.00100
2024-04-09 13:10:39.570420: iter: [94/300], train_loss: 1.671789, valid_loss: 0.217152, best_valid_loss: 0.197386, lr: 0.00100
2024-04-09 13:12:02.774372: iter: [95/300], train_loss: 1.710301, valid_loss: 0.205621, best_valid_loss: 0.197386, lr: 0.00100
2024-04-09 13:13:23.137938: iter: [96/300], train_loss: 1.682455, valid_loss: 0.209579, best_valid_loss: 0.197386, lr: 0.00100
2024-04-09 13:14:43.248912: iter: [97/300], train_loss: 1.740517, valid_loss: 0.201144, best_valid_loss: 0.197386, lr: 0.00100
2024-04-09 13:16:04.184767: iter: [98/300], train_loss: 1.668310, valid_loss: 0.202233, best_valid_loss: 0.197386, lr: 0.00100
2024-04-09 13:17:24.440660: iter: [99/300], train_loss: 1.707555, valid_loss: 0.221979, best_valid_loss: 0.197386, lr: 0.00100
2024-04-09 13:18:44.140533: iter: [100/300], train_loss: 1.709707, valid_loss: 0.203940, best_valid_loss: 0.197386, lr: 0.00100
2024-04-09 13:20:02.732993: iter: [101/300], train_loss: 1.697109, valid_loss: 0.196668, best_valid_loss: 0.196668, lr: 0.00100
2024-04-09 13:21:21.114001: iter: [102/300], train_loss: 1.670438, valid_loss: 0.200527, best_valid_loss: 0.196668, lr: 0.00100
2024-04-09 13:22:39.952489: iter: [103/300], train_loss: 1.681725, valid_loss: 0.199497, best_valid_loss: 0.196668, lr: 0.00100
2024-04-09 13:23:58.430590: iter: [104/300], train_loss: 1.673271, valid_loss: 0.196589, best_valid_loss: 0.196589, lr: 0.00100
2024-04-09 13:25:15.881178: iter: [105/300], train_loss: 1.676119, valid_loss: 0.232050, best_valid_loss: 0.196589, lr: 0.00100
2024-04-09 13:26:33.821941: iter: [106/300], train_loss: 1.727545, valid_loss: 0.197285, best_valid_loss: 0.196589, lr: 0.00100
2024-04-09 13:27:50.426651: iter: [107/300], train_loss: 1.653352, valid_loss: 0.205349, best_valid_loss: 0.196589, lr: 0.00100
2024-04-09 13:29:07.170669: iter: [108/300], train_loss: 1.694876, valid_loss: 0.202061, best_valid_loss: 0.196589, lr: 0.00100
2024-04-09 13:30:23.843722: iter: [109/300], train_loss: 1.767174, valid_loss: 0.209231, best_valid_loss: 0.196589, lr: 0.00100
2024-04-09 13:31:40.598943: iter: [110/300], train_loss: 1.666240, valid_loss: 0.197694, best_valid_loss: 0.196589, lr: 0.00100
2024-04-09 13:32:57.279546: iter: [111/300], train_loss: 1.687140, valid_loss: 0.225590, best_valid_loss: 0.196589, lr: 0.00100
2024-04-09 13:34:13.840539: iter: [112/300], train_loss: 1.678959, valid_loss: 0.214626, best_valid_loss: 0.196589, lr: 0.00100
2024-04-09 13:35:30.476999: iter: [113/300], train_loss: 1.675987, valid_loss: 0.198671, best_valid_loss: 0.196589, lr: 0.00100
2024-04-09 13:36:47.032449: iter: [114/300], train_loss: 1.673724, valid_loss: 0.197566, best_valid_loss: 0.196589, lr: 0.00100
2024-04-09 13:38:03.592921: iter: [115/300], train_loss: 1.649824, valid_loss: 0.197657, best_valid_loss: 0.196589, lr: 0.00100
2024-04-09 13:39:19.840071: iter: [116/300], train_loss: 1.679739, valid_loss: 0.209370, best_valid_loss: 0.196589, lr: 0.00100
2024-04-09 13:40:36.350981: iter: [117/300], train_loss: 1.643169, valid_loss: 0.207988, best_valid_loss: 0.196589, lr: 0.00100
2024-04-09 13:41:52.655518: iter: [118/300], train_loss: 1.637611, valid_loss: 0.201761, best_valid_loss: 0.196589, lr: 0.00100
2024-04-09 13:43:08.859146: iter: [119/300], train_loss: 1.668840, valid_loss: 0.198992, best_valid_loss: 0.196589, lr: 0.00100
2024-04-09 13:44:25.130618: iter: [120/300], train_loss: 1.679279, valid_loss: 0.198890, best_valid_loss: 0.196589, lr: 0.00100
2024-04-09 13:45:41.306984: iter: [121/300], train_loss: 1.661398, valid_loss: 0.201480, best_valid_loss: 0.196589, lr: 0.00100
2024-04-09 13:46:57.906925: iter: [122/300], train_loss: 1.658272, valid_loss: 0.200740, best_valid_loss: 0.196589, lr: 0.00100
2024-04-09 13:48:14.143752: iter: [123/300], train_loss: 1.643120, valid_loss: 0.206686, best_valid_loss: 0.196589, lr: 0.00100
2024-04-09 13:49:30.143919: iter: [124/300], train_loss: 1.655909, valid_loss: 0.215622, best_valid_loss: 0.196589, lr: 0.00100
2024-04-09 13:50:46.317640: iter: [125/300], train_loss: 1.689421, valid_loss: 0.199143, best_valid_loss: 0.196589, lr: 0.00100
2024-04-09 13:52:02.401290: iter: [126/300], train_loss: 1.636291, valid_loss: 0.203943, best_valid_loss: 0.196589, lr: 0.00100
2024-04-09 13:53:26.852065: iter: [127/300], train_loss: 1.732833, valid_loss: 0.215083, best_valid_loss: 0.196589, lr: 0.00100
2024-04-09 13:54:54.546152: iter: [128/300], train_loss: 1.672663, valid_loss: 0.203450, best_valid_loss: 0.196589, lr: 0.00100
2024-04-09 13:56:21.885415: iter: [129/300], train_loss: 1.711136, valid_loss: 0.222529, best_valid_loss: 0.196589, lr: 0.00100
2024-04-09 13:57:49.001524: iter: [130/300], train_loss: 1.658957, valid_loss: 0.208472, best_valid_loss: 0.196589, lr: 0.00100
2024-04-09 13:59:16.672606: iter: [131/300], train_loss: 1.676413, valid_loss: 0.200277, best_valid_loss: 0.196589, lr: 0.00100
2024-04-09 14:00:43.065292: iter: [132/300], train_loss: 1.636024, valid_loss: 0.197918, best_valid_loss: 0.196589, lr: 0.00100
2024-04-09 14:02:08.554245: iter: [133/300], train_loss: 1.677524, valid_loss: 0.200357, best_valid_loss: 0.196589, lr: 0.00100
2024-04-09 14:03:37.011306: iter: [134/300], train_loss: 1.619562, valid_loss: 0.198678, best_valid_loss: 0.196589, lr: 0.00100
2024-04-09 14:05:04.019684: iter: [135/300], train_loss: 1.672171, valid_loss: 0.200866, best_valid_loss: 0.196589, lr: 0.00100
2024-04-09 14:06:32.060534: iter: [136/300], train_loss: 1.678825, valid_loss: 0.197078, best_valid_loss: 0.196589, lr: 0.00100
2024-04-09 14:07:57.968052: iter: [137/300], train_loss: 1.624583, valid_loss: 0.224604, best_valid_loss: 0.196589, lr: 0.00100
2024-04-09 14:09:25.735503: iter: [138/300], train_loss: 1.617766, valid_loss: 0.221278, best_valid_loss: 0.196589, lr: 0.00100
2024-04-09 14:10:52.878075: iter: [139/300], train_loss: 1.731591, valid_loss: 0.201178, best_valid_loss: 0.196589, lr: 0.00100
2024-04-09 14:12:20.804664: iter: [140/300], train_loss: 1.701457, valid_loss: 0.198405, best_valid_loss: 0.196589, lr: 0.00100
2024-04-09 14:13:48.593770: iter: [141/300], train_loss: 1.658120, valid_loss: 0.206328, best_valid_loss: 0.196589, lr: 0.00100
2024-04-09 14:15:15.985368: iter: [142/300], train_loss: 1.641335, valid_loss: 0.197260, best_valid_loss: 0.196589, lr: 0.00100
2024-04-09 14:16:42.320576: iter: [143/300], train_loss: 1.629986, valid_loss: 0.209975, best_valid_loss: 0.196589, lr: 0.00100
2024-04-09 14:18:07.192434: iter: [144/300], train_loss: 1.618215, valid_loss: 0.224748, best_valid_loss: 0.196589, lr: 0.00100
2024-04-09 14:19:32.327990: iter: [145/300], train_loss: 1.645923, valid_loss: 0.202420, best_valid_loss: 0.196589, lr: 0.00100
2024-04-09 14:20:57.708149: iter: [146/300], train_loss: 1.626950, valid_loss: 0.202346, best_valid_loss: 0.196589, lr: 0.00100
2024-04-09 14:22:24.217242: iter: [147/300], train_loss: 1.656552, valid_loss: 0.234569, best_valid_loss: 0.196589, lr: 0.00100
2024-04-09 14:23:48.289976: iter: [148/300], train_loss: 1.658301, valid_loss: 0.200931, best_valid_loss: 0.196589, lr: 0.00100
2024-04-09 14:25:12.306254: iter: [149/300], train_loss: 1.648311, valid_loss: 0.200127, best_valid_loss: 0.196589, lr: 0.00100
2024-04-09 14:26:36.398159: iter: [150/300], train_loss: 1.506240, valid_loss: 0.191537, best_valid_loss: 0.191537, lr: 0.00100
2024-04-09 14:27:59.745143: iter: [151/300], train_loss: 1.486369, valid_loss: 0.194540, best_valid_loss: 0.191537, lr: 0.00100
2024-04-09 14:29:23.347951: iter: [152/300], train_loss: 1.483626, valid_loss: 0.191664, best_valid_loss: 0.191537, lr: 0.00100
2024-04-09 14:30:46.588982: iter: [153/300], train_loss: 1.480643, valid_loss: 0.189611, best_valid_loss: 0.189611, lr: 0.00100
2024-04-09 14:32:07.642721: iter: [154/300], train_loss: 1.479740, valid_loss: 0.189764, best_valid_loss: 0.189611, lr: 0.00100
2024-04-09 14:33:27.854881: iter: [155/300], train_loss: 1.474766, valid_loss: 0.195586, best_valid_loss: 0.189611, lr: 0.00100
2024-04-09 14:34:49.002866: iter: [156/300], train_loss: 1.475103, valid_loss: 0.193792, best_valid_loss: 0.189611, lr: 0.00100
2024-04-09 14:36:09.873607: iter: [157/300], train_loss: 1.474432, valid_loss: 0.190122, best_valid_loss: 0.189611, lr: 0.00100
2024-04-09 14:37:29.783767: iter: [158/300], train_loss: 1.474722, valid_loss: 0.192025, best_valid_loss: 0.189611, lr: 0.00100
2024-04-09 14:38:48.034744: iter: [159/300], train_loss: 1.471436, valid_loss: 0.192455, best_valid_loss: 0.189611, lr: 0.00100
2024-04-09 14:40:06.787516: iter: [160/300], train_loss: 1.474554, valid_loss: 0.190735, best_valid_loss: 0.189611, lr: 0.00100
2024-04-09 14:41:25.614232: iter: [161/300], train_loss: 1.474074, valid_loss: 0.192785, best_valid_loss: 0.189611, lr: 0.00100
2024-04-09 14:42:42.797067: iter: [162/300], train_loss: 1.471107, valid_loss: 0.193361, best_valid_loss: 0.189611, lr: 0.00100
2024-04-09 14:43:59.863934: iter: [163/300], train_loss: 1.469929, valid_loss: 0.194165, best_valid_loss: 0.189611, lr: 0.00100
2024-04-09 14:45:16.711515: iter: [164/300], train_loss: 1.468708, valid_loss: 0.191374, best_valid_loss: 0.189611, lr: 0.00100
2024-04-09 14:46:33.514187: iter: [165/300], train_loss: 1.467984, valid_loss: 0.194406, best_valid_loss: 0.189611, lr: 0.00100
2024-04-09 14:47:49.668886: iter: [166/300], train_loss: 1.467323, valid_loss: 0.195179, best_valid_loss: 0.189611, lr: 0.00100
2024-04-09 14:49:05.916827: iter: [167/300], train_loss: 1.465288, valid_loss: 0.193445, best_valid_loss: 0.189611, lr: 0.00100
2024-04-09 14:50:21.943818: iter: [168/300], train_loss: 1.467233, valid_loss: 0.196316, best_valid_loss: 0.189611, lr: 0.00100
2024-04-09 14:51:38.790911: iter: [169/300], train_loss: 1.467450, valid_loss: 0.192671, best_valid_loss: 0.189611, lr: 0.00100
2024-04-09 14:52:54.896525: iter: [170/300], train_loss: 1.463269, valid_loss: 0.189805, best_valid_loss: 0.189611, lr: 0.00100
2024-04-09 14:54:11.267820: iter: [171/300], train_loss: 1.466765, valid_loss: 0.197502, best_valid_loss: 0.189611, lr: 0.00100
2024-04-09 14:55:27.372130: iter: [172/300], train_loss: 1.461591, valid_loss: 0.192480, best_valid_loss: 0.189611, lr: 0.00100
2024-04-09 14:56:43.639238: iter: [173/300], train_loss: 1.461258, valid_loss: 0.194259, best_valid_loss: 0.189611, lr: 0.00100
2024-04-09 14:58:00.363609: iter: [174/300], train_loss: 1.462361, valid_loss: 0.189360, best_valid_loss: 0.189360, lr: 0.00100
2024-04-09 14:59:16.512398: iter: [175/300], train_loss: 1.461411, valid_loss: 0.189896, best_valid_loss: 0.189360, lr: 0.00100
2024-04-09 15:00:32.899226: iter: [176/300], train_loss: 1.458049, valid_loss: 0.195326, best_valid_loss: 0.189360, lr: 0.00100
2024-04-09 15:01:49.044104: iter: [177/300], train_loss: 1.461622, valid_loss: 0.191554, best_valid_loss: 0.189360, lr: 0.00100
2024-04-09 15:03:05.098258: iter: [178/300], train_loss: 1.457524, valid_loss: 0.193247, best_valid_loss: 0.189360, lr: 0.00100
2024-04-09 15:04:21.671816: iter: [179/300], train_loss: 1.457353, valid_loss: 0.191767, best_valid_loss: 0.189360, lr: 0.00100
2024-04-09 15:05:37.726872: iter: [180/300], train_loss: 1.456765, valid_loss: 0.196067, best_valid_loss: 0.189360, lr: 0.00100
2024-04-09 15:06:53.426788: iter: [181/300], train_loss: 1.455178, valid_loss: 0.194744, best_valid_loss: 0.189360, lr: 0.00100
2024-04-09 15:08:09.580280: iter: [182/300], train_loss: 1.459931, valid_loss: 0.192377, best_valid_loss: 0.189360, lr: 0.00100
2024-04-09 15:09:34.631331: iter: [183/300], train_loss: 1.457183, valid_loss: 0.194517, best_valid_loss: 0.189360, lr: 0.00100
2024-04-09 15:11:01.511503: iter: [184/300], train_loss: 1.455428, valid_loss: 0.196905, best_valid_loss: 0.189360, lr: 0.00100
2024-04-09 15:12:29.671559: iter: [185/300], train_loss: 1.458125, valid_loss: 0.188792, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 15:13:55.791056: iter: [186/300], train_loss: 1.455536, valid_loss: 0.189604, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 15:15:23.035941: iter: [187/300], train_loss: 1.451388, valid_loss: 0.189038, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 15:16:50.034002: iter: [188/300], train_loss: 1.454144, valid_loss: 0.193388, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 15:18:17.377133: iter: [189/300], train_loss: 1.451598, valid_loss: 0.197332, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 15:19:45.364566: iter: [190/300], train_loss: 1.457536, valid_loss: 0.192713, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 15:21:12.429118: iter: [191/300], train_loss: 1.453453, valid_loss: 0.192739, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 15:22:38.629978: iter: [192/300], train_loss: 1.455994, valid_loss: 0.198815, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 15:24:05.748578: iter: [193/300], train_loss: 1.454494, valid_loss: 0.192528, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 15:25:32.135718: iter: [194/300], train_loss: 1.448564, valid_loss: 0.193930, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 15:26:59.153390: iter: [195/300], train_loss: 1.448382, valid_loss: 0.195640, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 15:28:26.297570: iter: [196/300], train_loss: 1.446364, valid_loss: 0.194666, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 15:29:53.779895: iter: [197/300], train_loss: 1.449470, valid_loss: 0.196456, best_valid_loss: 0.188792, lr: 0.00100
2024-04-09 15:31:18.157286: iter: [198/300], train_loss: 1.448660, valid_loss: 0.192518, best_valid_loss: 0.188792, lr: 0.00100
